sentence,priority
"There is a subversive element to this Disney cartoon , providing unexpected fizzability .",2
"This mild-mannered farce , directed by one of its writers , John C. Walsh , is corny in a way that bespeaks an expiration date passed a long time ago .",2
The feature-length stretch ... strains the show 's concept .,2
"It plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting .",2
"Denis O'Neill 's script avoids the prime sports cliche , a last-second goal to win the championship , but it neglects few others .",2
"While its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving .",2
It 's hard to imagine that even very small children will be impressed by this tired retread .,2
In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life ; despite the title ... amounts to surprisingly little .,2
"Ends up being mostly about ravishing costumes , eye-filling , wide-screen production design and Joan 's wacky decision to stand by her man , no matter how many times he demonstrates that he 's a disloyal satyr .",2
... a weak and ineffective ghost story without a conclusion or pay off .,2
The premise of Jason X is silly but strangely believable .,2
The most offensive thing about the movie is that Hollywood expects people to pay to see it .,2
"Fans of the TV series will be disappointed , and everyone else will be slightly bored .",2
Brosnan 's finest non-Bondish performance yet fails to overcome the film 's manipulative sentimentality and annoying stereotypes .,2
"As if Drop Dead Gorgeous was n't enough , this equally derisive clunker is fixated on the spectacle of small-town competition .",2
It 's that painful .,2
"Mr. Clooney , Mr. Kaufman and all their collaborators are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure-fire prescription for a critical and commercial disaster .",2
A dreadful live-action movie .,2
Moretti 's compelling anatomy of grief and the difficult process of adapting to loss .,2
"A strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two",2
And it 's a lousy one at that .,2
"Is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic Hong Kong action aesthetic ?",2
a compelling portrait of moral emptiness,2
"Feels haphazard , as if the writers mistakenly thought they could achieve an air of frantic spontaneity by simply tossing in lots of characters doing silly stuff and stirring the pot .",2
Imagine a really bad community theater production of West Side Story without the songs .,2
Big Fat Liar is just futile silliness looking to tap into the kiddie sensibilities .,2
Dripping with cliche and bypassing no opportunity to trivialize the material .,2
"No one can doubt the filmmakers ' motives , but The Guys still feels counterproductive .",2
"Cox offers plenty of glimpses at existing photos , but there are no movies of Nijinsky , so instead the director treats us to an aimless hodgepodge .",2
I 'd give real money to see the perpetrators of Chicago torn apart by dingoes .,2
Seagal is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory .,2
... a quietly introspective portrait of the self-esteem of employment and the shame of losing a job ...,2
"With jump cuts , fast editing and lots of pyrotechnics , Yu clearly hopes to camouflage how bad his movie is .",2
What parents will suspect is that they 're watching a 76-minute commercial .,2
"It 's affecting , amusing , sad and reflective .",2
A minor picture with a major identity crisis -- it 's sort of true and it 's sort of bogus and it 's ho-hum all the way through .,2
"It throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , `` Look at this !",2
"See it now , before the inevitable Hollywood remake flattens out all its odd , intriguing wrinkles .",2
Smothered by its own solemnity .,2
Watch Barbershop again if you 're in need of a Cube fix -- this is n't worth sitting through .,2
This is just lazy writing .,2
"For all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2Â 1\/2 - hour running time .",2
But that 's just the problem with it - the director has n't added enough of his own ingredients .,2
A simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .,2
is not easy .,2
"` The film is stark , straightforward and deadly ... an unnatural calm that 's occasionally shaken by ... blasts of rage , and later , violent jealousy . '",2
An intimate contemplation of two marvelously messy lives .,2
"A positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a Shakespearean tragedy or a juicy soap opera .",2
"A slick , skillful little horror film .",2
Trailer trash cinema so uncool the only thing missing is the `` Gadzooks ! '',2
Haneke challenges us to confront the reality of sexual aberration .,2
"It 's an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise .",2
Shocking only in that it reveals the filmmaker 's bottomless pit of self-absorption .,2
The tone shifts abruptly from tense to celebratory to soppy .,2
Griffin & Co. manage to be spectacularly outrageous .,2
"These are names to remember , in order to avoid them in the future .",2
There 's no emotional pulse to Solaris .,2
Too lazy to take advantage of its semi-humorous premise .,2
"Longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .",2
"Sadly , ` Garth ' has n't progressed as nicely as ` Wayne . '",2
Sade achieves the near-impossible : It turns the Marquis de Sade into a dullard .,2
"Despite a powerful portrayal by Binoche , it 's a period romance that suffers from an overly deliberate pace and uneven narrative momentum .",2
An infuriating film .,2
"Twenty years later , Reggio still knows how to make a point with poetic imagery , but his ability to startle has been stifled by the very prevalence of the fast-forward technology that he so stringently takes to task .",2
"A dull , inconsistent , dishonest female bonding picture .",2
"By the end , you just do n't care whether that cold-hearted snake Petrovich -LRB- that would be Reno -RRB- gets his comeuppance .",2
The gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .,2
"If you 've grown tired of going where no man has gone before , but several movies have - take heart .",2
"Elicits more groans from the audience than Jar Jar Binks , Scrappy Doo and Scooby Dumb , all wrapped up into one .",2
The nicest thing that can be said about Stealing Harvard -LRB- which might have been called Freddy Gets Molested by a Dog -RRB- is that it 's not as obnoxious as Tom Green 's Freddie Got Fingered .,2
"Some fine acting , but ultimately a movie with no reason for being .",2
A serious movie with serious ideas .,2
"It 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue .",2
"No matter how you slice it , Mark Wahlberg and Thandie Newton are not Hepburn and Grant , two cinematic icons with chemistry galore .",2
One of the most highly-praised disappointments I 've had the misfortune to watch in quite some time .,2
"In its dry and forceful way , it delivers the same message as Jiri Menzel 's Closely Watched Trains and Danis Tanovic 's No Man 's Land .",2
This is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience .,2
"This is n't a retooled genre piece , the tale of a guy and his gun , but an amiably idiosyncratic work .",2
"Potty-mouthed enough for PG-13 , yet not as hilariously raunchy as South Park , this strangely schizo cartoon seems suited neither to kids or adults .",2
Plummer steals the show without resorting to camp as Nicholas ' wounded and wounding Uncle Ralph .,2
The strength of the film lies in its two central performances by Sven Wollter as the stricken composer and Viveka Seldahl as his desperate violinist wife .,2
It 's been made with an innocent yet fervid conviction that our Hollywood has all but lost .,2
"In its treatment of the dehumanizing and ego-destroying process of unemployment , Time Out offers an exploration that is more accurate than anything I have seen in an American film .",2
"Falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice .",2
Time Out is as serious as a pink slip .,2
Truly terrible .,2
"With a completely predictable plot , you 'll swear that you 've seen it all before , even if you 've never come within a mile of The Longest Yard .",2
These guys seem great to knock back a beer with but they 're simply not funny performers .,2
Two hours of sepia-tinted heavy metal images and surround sound effects of people moaning .,2
Its one-sidedness ... flirts with propaganda .,2
Arteta paints a picture of lives lived in a state of quiet desperation .,2
Thoroughly awful .,2
"But in Imax 3-D , the clichÃ©s disappear into the vertiginous perspectives opened up by the photography .",2
Everything was as superficial as the forced New Jersey lowbrow accent Uma had .,2
"If no one singles out any of these performances as award-worthy , it 's only because we would expect nothing less from this bunch .",2
"His comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level .",2
One of the worst movies of the year .,2
"The film 's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need , history and presumption tangle , and sometimes destroy , blood ties .",2
"Few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as Nesbitt 's Cooper looks when the bullets stop flying .",2
"Despite the film 's bizarre developments , Hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity .",2
"A farce of a parody of a comedy of a premise , it is n't a comparison to reality so much as it is a commentary about our knowledge of films .",2
"The screenplay by James Eric , James Horton and director Peter O'Fallon ... is so pat it makes your teeth hurt .",2
"The misery of these people becomes just another voyeuristic spectacle , to be consumed and forgotten .",2
The film is so bad it does n't improve upon the experience of staring at a blank screen .,2
"So fiendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated .",2
"Here 's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior .",2
A technically well-made suspenser ... but its abrupt drop in IQ points as it races to the finish line proves simply too discouraging to let slide .,2
"Weighted down with slow , uninvolving storytelling and flat acting .",2
"It establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout .",2
"No , I hate it .",2
Offers the flash of rock videos fused with solid performances and eerie atmosphere .,2
Or that the battery on your watch has died .,2
"Claims to sort the bad guys from the good , which is its essential problem .",2
A mostly tired retread of several other mob tales .,2
"Resident Evil is n't a product of its cinematic predecessors so much as an MTV , sugar hysteria , and PlayStation cocktail .",2
Suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as Dahmer demands .,2
The only reason you should see this movie is if you have a case of masochism and an hour and a half to blow .,2
"A small gem of a movie that defies classification and is as thought-provoking as it is funny , scary and sad .",2
-LRB- Villeneuve -RRB- seems to realize intuitively that even morality is reduced to an option by the ultimate mysteries of life and death .,2
"Jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting .",2
"It 's this memory-as-identity obviation that gives Secret Life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self .",2
"Bloody Sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made .",2
"Whereas last year 's exemplary Sexy Beast seemed to revitalize the British gangster movie , this equally brutal outing merely sustains it .",2
The film 's snags and stumblings are more than compensated for by its wryly subversive tone .,2
It 's so full of wrong choices that all you can do is shake your head in disbelief -- and worry about what classic Oliver Parker intends to mangle next time .,2
"Not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy Hollywood at its laziest .",2
"Schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character .",2
Disturbingly superficial in its approach to the material .,2
"Given the fact that virtually no one is bound to show up at theatres for it , the project should have been made for the tube .",2
It 's tough to be startled when you 're almost dozing .,2
A dreary indulgence .,2
I did n't laugh .,2
Distinctly sub-par ... more likely to drown a viewer in boredom than to send any shivers down his spine .,2
The first Fatal Attraction was vile enough .,2
Charlize CHASES Kevin with a GUN .,2
Credibility levels are low and character development a non-starter .,2
For single digits kidlets Stuart Little 2 is still a no brainer .,2
`` Collateral Damage '' goes by the numbers and reps decent action entertainment -- until the silly showdown ending that forces the viewer to totally suspend disbelief,2
Poignant Japanese epic about adolescent anomie and heartbreak .,2
The crap continues .,2
"Both Grant and Hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others .",2
Extremely dumb .,2
"If I had been thinking about the visual medium , they would have been doing something wrong .",2
"Dragonfly has no atmosphere , no tension -- nothing but Costner , flailing away .",2
A disappointment for a movie that should have been the ultimate IMAX trip .,2
The movie is a mess from start to finish .,2
"Cry havoc and let slip the dogs of cheese , indeed .",2
A bravura exercise in emptiness .,2
"What ` Dumb and Dumber ' would have been without the vulgarity and with an intelligent , life-affirming script .",2
It all drags on so interminably it 's like watching a miserable relationship unfold in real time .,2
"It suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media ... to the intimate and ultimately tragic heartache of maverick individuals like Hatfield and Hicks .",2
"A smart , provocative drama that does the nearly impossible : It gets under the skin of a man we only know as an evil , monstrous lunatic .",2
Murder and mayhem of this sort quickly becomes monotonous .,2
"The film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill .",2
Kim Ki-Deok seems to have in mind an -LRB- emotionally at least -RRB- adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested .,2
The footage of the rappers at play and the prison interview with Suge Knight are just two of the elements that will grab you .,2
"Although there are several truly jolting scares , there 's also an abundance of hackneyed dialogue and more silly satanic business than you can shake a severed limb at .",2
"Though it goes further than both , anyone who has seen The Hunger or Cat People will find little new here , but a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary .",2
"Bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly .",2
"Oedekerk wrote Patch Adams , for which he should not be forgiven .",2
"Director Brian Levant , who never strays far from his sitcom roots , skates blithely from one implausible situation to another , pausing only to tie up loose ends with more bows than you 'll find on a French poodle .",2
"A particularly joyless , and exceedingly dull , period coming-of-age tale .",2
"The stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble .",2
"An awful lot like one of -LRB- Spears ' -RRB- music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it .",2
"Sometimes this ` Blood ' seems as tired as its protagonist ... Still , the pulse never disappears entirely , and the picture crosses the finish line winded but still game .",2
This film 's relationship to actual tension is the same as what Christmas-tree flocking in a spray can is to actual snow : a poor -- if durable -- imitation .,2
"Nakata 's technique is to imply terror by suggestion , rather than the overuse of special effects .",2
"Rambles on in a disjointed , substandard fashion from one poorly executed action sequence to the next .",2
It 's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of Anna Chancellor that makes this `` Two Weddings and a Funeral '' fun .,2
"It 's a terrible movie in every regard , and utterly painful to watch .",2
It 's so downbeat and nearly humorless that it becomes a chore to sit through -- despite some first-rate performances by its lead .,2
A beautiful and haunting examination of the stories we tell ourselves to make sense of the mundane horrors of the world .,2
It 's deep-sixed by a compulsion to catalog every bodily fluids gag in There 's Something About Mary and devise a parallel clone-gag .,2
"Ah , what the hell .",2
"That rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film .",2
A manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse .,2
Eckstraordinarily lame and Severely boring .,2
"Anyone who 's ever suffered under a martinet music instructor has no doubt fantasized about what an unhappy , repressed and twisted personal life their tormentor deserved .",2
A chaotic panorama that 's too busy flying a lot of metaphoric flags .,2
"Beautifully shot against the frozen winter landscapes of Grenoble and Geneva , the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself .",2
"` Film aficionados can not help but love Cinema Paradiso , whether the original version or new Director 's Cut . '",2
Too close to Phantom Menace for comfort .,2
"A modestly comic , modestly action-oriented World War II adventure that , in terms of authenticity , is one of those films that requires the enemy to never shoot straight .",2
"The creaking , rusty ship makes a fine backdrop , but the ghosts ' haunting is routine .",2
Has a customarily jovial air but a deficit of flim-flam inventiveness .,2
"The performers are so spot on , it is hard to conceive anyone else in their roles .",2
"There are no special effects , and no Hollywood endings .",2
It 's horribly depressing and not very well done .,2
"In theory , a middle-aged romance pairing Clayburgh and Tambor sounds promising , but in practice it 's something else altogether -- clownish and offensive and nothing at all like real life .",2
It never plays as dramatic even when dramatic things happen to people .,2
"Unfortunately , it 's not silly fun unless you enjoy really bad movies .",2
There is a difference between movies with the courage to go over the top and movies that do n't care about being stupid,2
Hard-core slasher aficionados will find things to like ... but overall the Halloween series has lost its edge .,2
Chouraqui brings documentary-like credibility to the horrors of the killing field and the barbarism of ` ethnic cleansing . ',2
"With so many bad romances out there , this is the kind of movie that deserves a chance to shine .",2
"What they 're doing is a matter of plumbing arrangements and mind games , of no erotic or sensuous charge .",2
The modern-day royals have nothing on these guys when it comes to scandals .,2
"No amount of burning , blasting , stabbing , and shooting can hide a weak script .",2
Ca n't get enough of libidinous young city dwellers ?,2
Takashi Miike keeps pushing the envelope : Ichi the Killer,2
There 's no disguising this as one of the worst films of the summer .,2
Collapses under its own meager weight .,2
... stumbles over every cheap trick in the book trying to make the outrage come even easier .,2
The ga-zillionth airhead movie about a wife in distress who resorts to desperate measures .,2
"While some will object to the idea of a Vietnam picture with such a rah-rah , patriotic tone , Soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .",2
"For a film about explosions and death and spies , `` Ballistic : Ecks vs. Sever '' seems as safe as a children 's film .",2
"I have returned from the beyond to warn you : this movie is 90 minutes long , and life is too short .",2
"... feels as if -LRB- there 's -RRB- a choke leash around your neck so director Nick Cassavetes can give it a good , hard yank whenever he wants you to feel something .",2
"This would-be ` James Bond for the Extreme Generation ' pic is one big , dumb action movie .",2
"We hate -LRB- Madonna -RRB- within the film 's first five minutes , and she lacks the skill or presence to regain any ground .",2
It 's exactly the kind of movie Toback 's detractors always accuse him of making .,2
"There is no psychology here , and no real narrative logic -- just a series of carefully choreographed atrocities , which become strangely impersonal and abstract .",2
"Its over-reliance on genre conventions , character types and formulaic conflict resolutions crushes all the goodwill it otherwise develops .",2
"Anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity .",2
"Austin Powers in Goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .",2
"It 's endlessly inventive , consistently intelligent and sickeningly savage .",2
"The path Ice Age follows most closely , though , is the one established by Warner Bros. giant Chuck Jones , who died a matter of weeks before the movie 's release .",2
"You do n't need to know your Ice-T 's from your Cool-J 's to realize that as far as these shootings are concerned , something is rotten in the state of California .",2
"Well , this movie proves you wrong on both counts .",2
"Though there are many tense scenes in Trapped , they prove more distressing than suspenseful .",2
"As blunt as it is in depicting child abuse , El Bola is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance .",2
"Denis forges out of the theories of class - based rage and sisterly obsession a razor-sided tuning fork that rings with cultural , sexual and social discord .",2
"Worthless , from its pseudo-rock-video opening to the idiocy of its last frames .",2
De Niro cries .,2
"-LRB- Hayek -RRB- throws herself into this dream Hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with Molina and she gradually makes us believe she is Kahlo .",2
"If you do n't laugh , flee .",2
` Dragonfly ' is a movie about a bus wreck that turns into a film wreck .,2
"Both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter .",2
Idiotic and ugly .,2
Another useless recycling of a brutal mid - '70s American sports movie .,2
So vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted Rembrandt .,2
` Tobey Maguire is a poster boy for the geek generation . ',2
"It 's an interesting effort -LRB- particularly for JFK conspiracy nuts -RRB- , and Barry 's cold-fish act makes the experience worthwhile .",2
"Spider-Man is in the same category as X-Men - occasionally brilliant but mostly average , showing signs of potential for the sequels , but not giving us much this time around .",2
"Some of the most ravaging , gut-wrenching , frightening war scenes since `` Saving Private Ryan '' have been recreated by John Woo in this little-known story of Native Americans and their role in the second great war .",2
Just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny .,2
"A graceful , contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined .",2
"Often gruelling and heartbreaking to witness , but Seldahl and Wollter 's sterling performances raise this far above the level of the usual maudlin disease movie .",2
Puts to rest any thought that the German film industry can not make a delightful comedy centering on food .,2
No film could possibly be more contemptuous of the single female population .,2
"If there 's nothing fresh about Wannabes , which was written by Mr. DeMeo , who produced and directed the film with Charles A. Addessi , much of the time the movie feels authentic .",2
Where Bowling for Columbine is at its most valuable is in its examination of America 's culture of fear as a root cause of gun violence .,2
This pathetic junk is barely an hour long .,2
Lame Sweet Home leaves no Southern stereotype unturned .,2
"Sure , I hated myself in the morning .",2
"He drags it back , single-handed .",2
"The trouble with making this queen a thoroughly modern maiden is that it also makes her appear foolish and shallow rather than , as was more likely , a victim of mental illness .",2
"For a guy who has waited three years with breathless anticipation for a new Hal Hartley movie to pore over , No Such Thing is a big letdown .",2
"Compelling as it is exotic , Fast Runner has a plot that rivals Shakespeare for intrigue , treachery and murder .",2
"When you find yourself rooting for the monsters in a horror movie , you know the picture is in trouble .",2
"For every articulate player , such as skateboarder Tony Hawk or BMX rider Mat Hoffman , are about a half dozen young Turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence .",2
"By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .",2
"It 's tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by Scott Kalvert , about street gangs and turf wars in 1958 Brooklyn -- stale cliches , gratuitous violence , or empty machismo .",2
` They ' begins and ends with scenes so terrifying I 'm still stunned .,2
"There 's a lot of good material here , but there 's also a lot of redundancy and unsuccessful crudeness accompanying it .",2
"-LRB- Ramsay -RRB- visually transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor .",2
"It feels like very light Errol Morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .",2
Meticulously uncovers a trail of outrageous force and craven concealment .,2
The Master of Disguise falls under the category of ` should have been a sketch on Saturday Night Live . ',2
"Witless , pointless , tasteless and idiotic .",2
Mocking them now is an exercise in pointlessness .,2
"Of course , by more objective measurements it 's still quite bad .",2
"Taken purely as an exercise in style , this oppressively gloomy techno-horror clambake is impossible to ignore .",2
A haunting tale of murder and mayhem .,2
"Inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat .",2
"The Hours , a delicately crafted film , is an impressive achievement in spite of a river of sadness that pours into every frame .",2
"Almost everything about the film is unsettling , from the preposterous hairpiece worn by Lai 's villainous father to the endless action sequences .",2
"A loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target .",2
"All leather pants & augmented boobs , Hawn is hilarious as she tries to resuscitate the fun-loving libertine lost somewhere inside the conservative , handbag-clutching Sarandon .",2
"From spiritual rebirth to bruising defeat , Vincent 's odyssey resonates in a profound way , comparable to the classic films of Jean Renoir .",2
The cartoon that is n't really good enough to be on afternoon TV is now a movie that is n't really good enough to be in theaters .,2
"On top of a foundering performance , -LRB- Madonna 's -RRB- denied her own athleticism by lighting that emphasizes every line and sag .",2
Too bad Kramer could n't make a guest appearance to liven things up .,2
"Is not so much a work of entertainment as it is a unique , well-crafted psychological study of grief .",2
"Offers an unusual opportunity to observe the inequities in the death penalty , not just the inherent immorality but also the haphazard administration of it and public misperception of how the whole thing works .",2
A poky and pseudo-serious exercise in sham actor workshops and an affected malaise .,2
"The title , alone , should scare any sane person away .",2
"Inherently caustic and oddly whimsical , the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss .",2
-LRB- Hell is -RRB- looking down at your watch and realizing Serving Sara is n't even halfway through .,2
"Nothing wrong with performances here , but the whiney characters bugged me .",2
Movies like High Crimes flog the dead horse of surprise as if it were an obligation .,2
The pivotal narrative point is so ripe the film ca n't help but go soft and stinky .,2
Well-shot but badly written tale set in a future ravaged by dragons .,2
"The film makes a tragic error by going on for too long , trying to mirror every subsequent event in Chinese history : war , revolution , Communism , etc. .",2
Leaves viewers out in the cold and undermines some phenomenal performances .,2
"The film boasts at least a few good ideas and features some decent performances , but the result is disappointing .",2
"Everything its title implies , a standard-issue crime drama spat out from the Tinseltown assembly line .",2
A uniquely sensual metaphorical dramatization of sexual obsession that spends a bit too much time on its fairly ludicrous plot .,2
"The good is very , very good ... The rest runs from mildly unimpressive to despairingly awful .",2
"It will grip even viewers who are n't interested in rap , as it cuts to the heart of American society in an unnerving way .",2
Time of Favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation .,2
A bad movie that happened to good actors .,2
"In the end , the movie collapses on its shaky foundation despite the best efforts of director Joe Carnahan .",2
Sex is one of those films that aims to confuse .,2
It 's hard to know whether or not to recommend this film because for every thing it does right there 's at least one and occasionally two things it gets ever so wrong .,2
The first shocking thing about Sorority Boys is that it 's actually watchable .,2
"Say this for the soundtrack , it drowns out the lousy dialogue .",2
"But this new jangle of noise , mayhem and stupidity must be a serious contender for the title .",2
"Hardly a nuanced portrait of a young woman 's breakdown , the film nevertheless works up a few scares .",2
"For its 100 minutes running time , you 'll wait in vain for a movie to happen .",2
"Offers no new insight on the matter , nor do its characters exactly spring to life .",2
"The premise is in extremely bad taste , and the film 's supposed insights are so poorly thought-out and substance-free that even a high school senior taking his or her first psychology class could dismiss them .",2
"If there was any doubt that Peter O'Fallon did n't have an original bone in his body , A Rumor of Angels should dispel it .",2
No one but a convict guilty of some truly heinous crime should have to sit through The Master of Disguise .,2
There 's suspension of disbelief and then there 's bad screenwriting ... this film packs a wallop of the latter .,2
... nothing scary here except for some awful acting and lame special effects .,2
"Though it pretends to expose the life of male hustlers , it 's exploitive without being insightful .",2
"Morrissette has performed a difficult task indeed - he 's taken one of the world 's most fascinating stories and made it dull , lifeless , and irritating .",2
"When a movie has stuck around for this long , you know there 's something there .",2
"Trouble Every Day is a success in some sense , but it 's hard to like a film so cold and dead .",2
The problem with ANTWONE FISHER is that it has a screenplay written by Antwone Fisher based on the book by Antwone Fisher .,2
I have a confession to make : I did n't particularly like E.T. the first time I saw it as a young boy .,2
"I 'm not sure which half of Dragonfly is worse : The part where nothing 's happening , or the part where something 's happening , but it 's stupid .",2
A battle between bug-eye theatre and dead-eye matinee .,2
"Though it 's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal , the film shatters you in waves .",2
"The only thing worse than your substandard , run-of-the-mill Hollywood picture is an angst-ridden attempt to be profound .",2
As steamy as last week 's pork dumplings .,2
"It 's not that Kung Pow is n't funny some of the time -- it just is n't any funnier than bad martial arts movies are all by themselves , without all Oedekerk 's impish augmentation .",2
Kaufman 's script is never especially clever and often is rather pretentious .,2
"As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should .",2
"It 's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate Gantz brothers as ordinary , pasty lumpen .",2
"` The War of the Roses , ' trailer-trash style .",2
Demme 's loose approach kills the suspense .,2
"Despite its sincere acting , Signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype .",2
It makes even Elizabeth Hurley seem graceless and ugly .,2
"Sound the trumpets : For the first time since Desperately Seeking Susan , Madonna does n't suck as an actress .",2
"She is a lioness , protecting her cub , and he a reluctant villain , incapable of controlling his crew .",2
"Bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves .",2
"Its screenplay serves as auto-critique , and its clumsiness as its own most damning censure .",2
"Flotsam in the sea of moviemaking , not big enough for us to worry about it causing significant harm and not smelly enough to bother despising .",2
It 's one long bore .,2
"A 94-minute travesty of unparalleled proportions , writer-director Parker seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum .",2
"When you resurrect a dead man , Hard Copy should come a-knocking , no ?",2
"Unfortunately , as a writer , Mr. Montias is n't nearly as good to his crew as he is as a director or actor .",2
It bites hard .,2
"It dabbles all around , never gaining much momentum .",2
"Extreme Oops - oops , ops , no matter how you spell it , it 's still a mistake to go see it .",2
My own minority report is that it stinks .,2
"Proves a servicable World War II drama that ca n't totally hide its contrivances , but it at least calls attention to a problem Hollywood too long has ignored .",2
"With wit and empathy to spare , waydowntown acknowledges the silent screams of workaday inertia but stops short of indulging its characters ' striving solipsism .",2
"It could change America , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment .",2
"There 's just no currency in deriding James Bond for being a clichÃ©d , doddering , misogynistic boy 's club .",2
"Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening .",2
"The jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious .",2
"With ` Bowling for Columbine , ' Michael Moore gives us the perfect starting point for a national conversation about guns , violence , and fear .",2
A movie that hovers somewhere between an acute character study and a trite power struggle .,2
"A dull , dumb and derivative horror film .",2
"After Collateral Damage , you might imagine that most every aggrieved father clichÃ© has been unturned .",2
"Expect the same-old , lame-old slasher nonsense , just with different scenery .",2
